474,NYTiNA Will ClimNA Get Some Respect Now Sandy NAd NArything  httptcoojyI0m1D,40.927632,-73.847963,3,11,51
475,houseoNAnie NAing in there nopower HurricaneSandy SCBD,40.88476047,-73.99698897,30,4,3
476,How To Help Hurricane Sandy Victims amp What You Need To Know httptcoqXtGq20j,40.2056749,-92.5716731,1,0,24
477,No sandy pNA dont come yet I need to do more NA ,40.27471656,-76.91598365,29,15,57
478,NANAro EricMNA Imagens NA do NA de NYC NA o furaco Sandy httptcoHDNJoYMV,-23.44977781,-46.75503297,29,12,10
479,TheCure for NAt Btch SanDy httptco64fZ7YqM,18.45588,-72.28167,26,15,51
480,"Global WarNAg
The world hNAg gone thNA NAvious NA NA to this before HurricaneSandy MNANature NAafe",53.74792705,-2.69303237,29,23,21
481,NA you are so NAy ,57.2747982,13.6280946,25,20,43
482,NA NAricane sandy welcoNA u,29.88662305,-81.31558989,25,21,57
483,Im at Hurricane Sandy Boston MA w 55 NAs httptcodTS0xC1r,42.35692325,-71.11874946,29,0,54
484,Were NA open again at NANY post Sandy  Back to work  BruschetNAia httptcowDbcqOBU,40.72002156,-73.98874486,3,22,2
485,Morning afNA NA sandy nofilNA   Beach On LNAon Pond httptcoRcS1RhKO,41.44663971,-70.57916337,30,11,53
486,The MTA is so NA to NA people to use the NA NA like gNA us a bNAk Sandy,40.86632285,-73.91769437,3,13,9
487,TomRotunno stay safe NA  sandy,41.83644935,-87.62414594,29,14,23
488,OlivierBassil NAying for you and any NAs to be safe from Sandy Take NA,13.71458,100.60804,29,19,58
489,Buoy Report  32 ft wNAs off the coast of North Carolina Sandy NCwx,33.75782593,-84.33234298,28,11,18
490,NA NA je via tweet NAen dat NA ok is na dat Sandy NA is ,51.08886309,4.36950715,29,18,13
491,Um my phone is tNAiNAng NAnkssandy  BUadNYC HQ httptco1jZq6hDy,40.77515327,-73.9833272,30,0,38
492,So we are NANAed amp the wait NA for sandy Wonder if Godot or GuffNA NAl be making an NA am NANAl to GuffNA myNA,40.7950058,-74.1883416,28,23,48
493,NAandolan SNA here Me SNA NAlly NAing NAricanNAndy TwNAerinnuendos,40.76861011,-73.95470466,29,22,54
494,I NAl NA up like sandy cheNA,38.67015922,-75.21684174,30,2,40
495,AmNAan NA for NA NAs duNA bad wNAher NA Sandy,53.04461489,-2.22853955,29,13,27
496,Good call RTBravoAndy In NANAation for Sandy I am NAnNAing 10 more eNANA of FridayNightLights,36.29250453,-76.20760815,28,16,43
497,Op NA NA NA ik NA op de redNAie NA Formatie Sandy Asscher NA NA gezNAigheid Maar NA NA nNA,52.37623568,4.92226786,29,16,18
498,Oi Sandy Obrigado por me NA NA me NA de NAto tNAando NA o NAro da NAha NAela,40.80340446,-73.94501466,29,16,29
499,JeremyNAe NAnks Jem Lets hope it is not too bad I NA to be here but I NA NA to spend it with sandy,40.7702489,-73.9821457,28,22,41
500,gotta love the AsiansNAn in a NAricane they NANA Chinese food to my door NA sandy,40.7989762,-77.85602759,29,23,12
501,Hurricane Sandy got NAl when PatKierNA got on NY1 wiNAut the NA lady who NAs fun of his CNAdiNAss,40.6909035,-73.9816262,30,21,38
502,Dags NA NA NA NA om vxthusNAekten NA NAn Amerika Sandy  NAns NA,57.80077836,14.14206061,30,16,35
503,Day NA RunStNAk 31 NAs NAforMiracle IN MY HOUSE Seriously Not safe to NA outside NA to Sandy NAs of NA NAzy but DID IT,41.72071076,-71.17913825,29,14,16
504,LOrain90 i creNAd a twitNA NA,38.37794244,-121.9799076,4,0,22
505,Can ESPN sNA NA up NA in NA to NAricane sandy Its making me sick,38.41630667,-78.87354221,2,14,46
506,Hurricane Sandy has NA FedNAl goNAnmNA is NAd NANAow in DC so no work for me,38.86140652,-77.08746101,28,22,43
507,Sandy NA I am NAe NAt is and it NAo NAly it is all oNA again,31.47717242,-111.2184572,27,11,50
508,Hows NA NA up in sandy wesdrinkinyeunNAng NA,39.96291192,-75.15582602,29,21,22
509,Florence and the MaNAnes  best music to lNAen to while waiNA for NAricanNAndy to hit me on Long Island,40.71901323,-73.79612892,29,18,31
510,NA e eu sandy,-8.0485405,-34.891914,31,14,42
511,Sandy coNAg with NArything she got,38.79245193,-77.52439849,29,10,5
512,Im nNAr taking aNAhing for grNAed NAr again afNA seeing what sandy did I am nNAr taking what I hNA for grNAed,39.98940893,-76.69034245,3,1,33
513,NAah NA mNA ya NA NA NA mNA RT NA,-7.7335563,110.3715638,4,2,26
514,Shepherd Smith isnt NAte in his NAmark HinNAburg Oh the HuNAity NA yet but he is NA for it HurricaneSandy,35.490761,-97.531351,29,23,5
515,Say NA to Sandy and NA one back,38.89703135,-77.04399588,30,3,25
516,The Daily Word in Hurricane Sandy Gary GlitNA and Prince  httptcoIB9ekzm5  by NANAage GaryGlitNA TomHanks,35.08474495,-106.6518505,30,17,1
517,Woow what a NAlem with SandyRT CourtneyCummz CarloosOchoa power plNA,18.45793419,-69.62354172,30,2,30
518,Sandy should NAt bNA away school as wNA so then BPS can NA up their NAds aNA NAing school HurryUp,42.28185878,-71.13997623,29,22,38
519,Smoking Sandy out at AlNAin  AlNAin HNAah Lounge httptcoNwjPGVmv,40.69648248,-74.25664513,29,23,55
520,Ate NAe bad NA HNAg my NA Hurricane Sandy But seriously be safe out there NAs,34.0314214,-117.5088788,28,22,22
521,RT iMuglerGaga Sharks in New Jersey Sandy httptco6Jh20rfW,39.7046349,-75.59329,29,22,22
522,Romney NA bus to NANA suppNAs to stormreNAf NA httptcoflbZ7DbG Sandy NA NA NA,33.4912682,-112.0636727,29,16,58
523,juliamNAoxnyc heNA hoping my NAs NA NANA and all my NAnes NA when theyre NA ta NAricanNAndy,41.12257284,-73.88268361,27,4,39
524,NA JustinJGroNA NA NA in the NAricane to go get NAnese food and beer NAdecisiNA Sandy,38.8788831,-77.11704178,29,22,46
525,Sandy de NA NA NA furaco,-20.33816249,-40.39482813,29,23,15
526,BNAing the storm with NAe NA NA NA NAricanNAndy   Smarty JNA SNAium httpNAYpY2Lrr,42.59766769,-71.23449707,29,21,8
527,Haley NA thNA NAricane sandy for a NAnde hot NA WITH WHIP Nothing NAl seNANA monkeyscanNA from her coffee notENAsandy,34.24528108,-118.509186,31,3,45
528,"That lNAs like a BAD ASS storm
HurricaneSandy httptcoomhkpwAX",51.23903356,-0.19283822,29,16,42
529,My house is NAf gonna flood Sandy,40.80293776,-72.83475313,29,15,42
530,BMHSAthletics Got a genNAtor for the NA room Im thinking we might as wNA kill a NA with Sandy,42.52716955,-71.21650748,29,19,39
531,New York NA exNA to NA Monday due to Sandy httptcocmxHwBhx,10.640879,-61.403445,29,1,59
532,If Sandy NAvNAs my family from coNAg home NANAow again I NAl be devastNAd,41.655341,-72.850871,30,4,4
533,Sandy is NA my life This is NAlitNAlly  PeaNA ButNA amp JNAy   NA in da NA httptcoaoymU5yu,38.90675267,-76.97952042,29,21,13
534,Sandy Nice to NA you but Go away pNA,19.04281409,-96.13504325,29,23,47
535,Still open duNA sandy TNAe NAs are NA  Bullys Deli httptco0CTFzQDY,40.730642,-73.992378,29,14,32
536,SandyXOx3 ENAyone NAerves to be told theyre NA Youre NA Sandy ,42.294512,-71.8468124,27,20,36
537,NYC NA Not NAe what to NA Sandy,41.95951131,-87.74076738,5,14,42
538,Huracan Sandy No se NANA NA de a NAga,40.71686172,-73.73325405,28,17,34
539,Im sNAy SHARKS in your front NA  WTF  sandy httptcoIRT4lMAL,35.99993918,-115.285005,30,1,30
540,TormNAa Sandy se NAige a EsNAos Unidos httptco4alfiAG2 httptcoziSQI7WW,18.48998,-69.82547,27,2,15
541,Google NAa su evNAo Android NA al NAacn Sandy httptcozc62rCOS,27.8418232,-82.63549764,28,15,26
542,My NANAts and prNArs are with NAryone affected by Hurricane Sandy Stay safe NAryone,35.21125,-80.8000376,29,17,26
543,PrivCherBear lNAing to wNA u back while brNA out HurricaineSandy wiNAut power,39.91929555,-75.30527603,30,1,57
544,Really hope the big bad NA NA sandy doesnt bNA my house NAn,40.78849731,-77.87065424,29,1,37
545,Nightcap for my first day of being 25 sandy NA it so NAt Ill NA be working from ho  Ridgefield CT httptcog3cfHpII,41.28122731,-73.4977583,29,3,8
546,Who is going as Hurricane Sandy OlNA from GNAse for HalNANA Too NAn,31.133874,-83.4346358,30,9,19
547,NA omg NAing NA sandy is it okay NA NA dont kill my NA NANA NAls there,3.08016284,101.5545669,4,16,21
548,Sandy es NA CABRONA que ha NA NA lo NA CNAar los McDonalds H0R httptco8PLRNMbP,40.7799455,-73.2451099,29,21,31
549,The one day I forget my iPad is the day I wNA to be updNAd on Hurricane Sandy,35.08629,-106.623257,29,17,8
550,NA NA all around  Hoping it NA power back NAn NA NA  Hudson Point ANAtmNAs httptcoaUfBs4u2,40.71278902,-74.04108289,3,19,7
551,Got my shit NAd up Im NAdy for whNANA Sandy has to bNA ,41.5458468,-81.54096116,30,1,40
552,Hoping NAryone is NAdy for NAricane sandy the next few days NAl be NA but wNA all get thru it God bless,41.4636208,-75.6271364,29,3,6
553,The worst I hNA NAr sNA Sandy wasnt no joke  She was the NE baby Katrina  NO NA NA NA NAce NA,40.72875125,-74.19791906,1,19,42
554,HufNAgtonPost pls RT MikeBloomberg needs to NA NYC MaraNAn due to Sandy NAcious NAources need to help victims not NA Runners,40.56587805,-74.13555946,2,11,6
555,Seems like only 3 weNA NA I was here sandy NA  Cheltenham High School NA,40.08696569,-75.16030312,28,23,56
556,Brady is waiNA for Sandy httptcoNzBD0j6t,40.55318534,-74.71771377,29,19,56
557,Comon sandy you fucking NA,51.47404996,-0.15148399,31,9,38
558,Hurricane Sandy NA FSU to a whole new lNAl NAn,48.02620959,-122.076366,5,2,8
559,httptcohThrjNfz,40.83276333,-74.10690274,4,14,13
560,Thanks for a 4 day weekend Sandy NA,40.74512887,-74.15129244,29,18,7
561,Sandy NA I am NAe NAt is and it NAo NAly it is all oNA again,40.71597584,-73.89570313,27,13,12
562,Sandy isnt nNA as NA as THE HEADSHOT INTENSIVE We are NA thru NANAow amp going old school natural NA if power goes out,40.7456638,-73.99424348,28,20,54
563,Thanks to Sandy it NA was a spNAy amp scary HalNANA NA to the office  powerNA rain NA,41.49430926,-81.70500864,31,12,6
564,Not gonna NA Id love to see AHurricaneSandy NAh Connecticut NegatNAWishfulThinkjng,41.45283857,-72.83117283,28,5,53
565,EstaNA Furaco Sandy j NA NA NAos 10 NAes nos EUA NA CNN E eu NA que NA SNAa,-30.1251426,-51.3453925,30,2,43
566,Sandy bgz,38.93528107,-75.44697212,31,5,54
567,EspNAndo o show da Sandy com NA  home NA home httptcoSabKF0vl,40.76806641,-73.92383575,29,22,56
568,Im at Frankenstorm Apocalypse  Hurricane Sandy w zNAmobounce httptcoZZ3LI5YQ,40.75037809,-73.98124695,29,2,34
569,Scary stuff NAing in New York right now NAange NAt I was there a NAh NA  hope NAryone is safe sandy,52.25024216,0.73736324,30,8,55
570,NAcracks  Home is not safe sandy AfNANA,39.45994007,-75.88683969,1,15,31
571,No Hurricane Sandy is NAtroying New York They should be NANAed for this NA of thing,51.5996678,-0.0866119,30,15,5
572,NA winNAs are alNAdy NA up and NArybody and their NA are NAing NAry gas NAk they hNA Sandy Virginia,37.76904487,-76.49867068,26,22,7
573,Para los que piNA NA no NA No NA de NAi si se NA el NA la NA NA Solo se que NA un viNAo NAacanSandy,38.92111101,-77.0315643,30,2,37
574,Hurricane sandy is coNAg NAn Yayayayay NA NA  tweetlikeaNA,41.4898602,-81.77238481,29,23,11
575,Not NA NAricaneSandy NAs up my night,40.78075652,-74.01722903,1,3,56
576,NA NA r u ok Did Sandy kill you NA c,36.39534279,-84.0733239,30,4,20
577,Sandy qlm huge support NAnks eunicewzhao maricruzuwbowe NAnftNAers vivienrforeNA u NAs are NAlly grNA,31.01756298,-101.4054688,30,0,16
578,Awall012 I knew you would keep NAricane sandy NA NA,33.95005253,-83.38010599,30,0,16
579,Sandy ur NA a NA WreckingAllTheGuys in ur way,40.7423105,-86.7700111,31,12,16
580,Dear NAricane sandy I NA the days off from NA but was it necNAry to take out the shore and nNAucket too NA,40.03505258,-75.33873704,29,23,34
581,my NA NAt fNA NAn sNAyourrollsandy,41.47355102,-81.86006164,31,16,59
582,Sandy bgz,34.08853842,-111.8413814,31,6,12
583,US alNAdy had a NA HalNANA night NA Sandy CNA sNA the NA more then this,17.36762,78.47176,31,1,58
584,Dark Freedom Tower   nyc NA frankenstorm sandy westNAge flood  49 Grove httptcoTfqobHZy,40.73301221,-74.003798,3,0,29
585,NA NA NevadaDiner NA nj FSandy,40.806038,-74.1982677,30,23,32
586,Good NA to all in ny and NArounding aNAs LNA afNA yNA HurricaneSandy,54.50927732,-3.56141464,29,19,40
587,Furaco SandyJnior NA vc se sNAe em NA NA NA cNAora de NA,-5.8320044,-35.207555,29,22,55
588,NA briNAp Yum PNAsVsSandy NAricanewoes sandy caNAFNAr cNAing,41.94057404,-73.83302071,29,20,6
589,Sandy TormNAa o NA de Bob Esponja,18.03624875,-92.90011986,4,23,19
590,Made NAricane NA  sandy rain NAricane NAmy NA   Home httptco2AfR3pOD,40.56833267,-74.65416717,29,22,7
591,el NA de Sandy esta NA tiNAa al NA de NAy,40.68455,-73.83527,29,22,6
592,PeaceLoveSamii is on her way to NAch me do the NA on NA NAght And on a huge news night Couldnt be NA HurricaneSandy,39.3320196,-74.5849281,27,2,2
593,Praying for family and NAryone NA in DC  Sandy,39.15276587,-84.61211298,28,23,19
594,Bom NA NA NA que est NA que a turn da Sandy nos EUA NA,-23.49055257,-46.74155875,1,10,27
595,the NA at our NA is alNAdy NAwNAr amp its not NAn high NA storm Sandy  Taylors Point Marina httptcofmi6WHnH,41.74437541,-70.6192192,30,1,45
596,Sandy qlm huge support NAnks eunicewzhao maricruzuwbowe NAnftNAers vivienrforeNA u NAs are NAlly grNA,33.18515432,-110.2516596,30,0,1
598,iAmJNAl7 Fuck you Sandy Im NAllin NA  httptcozUz05w1m nigga you lNA like u NA from her ,39.15460901,-75.55458286,29,16,1
599,Sandy bgz,31.50590152,-83.03632813,31,7,27
600,Thanks to the NAricane sandy I cNA go to New York for my NA ,39.7360146,-104.9760604,29,23,51
601,Lights are NASandy,40.86862432,-73.89583671,29,21,52
602,tree car NA sandy   Carroll Park NA httptco5hsCRsTz,40.68092723,-73.9956889,5,19,13
603,JayNA Hurricane Sandy is not NAendly NANJ sNA NAe pics badcraicSandy,53.26384817,-6.15101308,30,9,54
604,McVeySandra BehNA yourNA Sandy,37.0375672,-100.9051815,30,3,16
605,FedNAl GoNAnmNA shut NAn Classes at GW and DC city NA NANA School in CT NANA If I still hNA work I NAl NA Sandy,38.90318224,-77.04832882,28,22,1
606,NA National Hurricane CNAer Sandy is now a NA storm httptcoWxLh6j5n Can we still call her Sandy then,45.52845918,-73.57208129,29,23,12
607,Im at Frankenstorm Apocalypse  Hurricane Sandy w NA NAlker NA NAmcknight NA httptco3KCmrG50,40.78963975,-73.79241943,28,23,58
608,Working thNA the night to NAtore full bus service Wednesday NAg Coffee pNA  tranNA sandy,40.63376867,-74.12888815,31,4,9
609,DNA to 7NA0 out AssesNAg NAage and NANA to get the NAs on up here in UlsNA NA NAricanNAndy,42.15334612,-73.99023913,30,15,34
610,ThoNAts going out to NAryone affected by sandy Thinking of you NA,51.29840618,0.5026055,30,16,54
611,Is NAt an ice NA NAck or is it NAt ConEdison The postSandy NAuggle,40.73665576,-73.99102058,5,19,13
612,NA M3 en el NA hNAb2a NA m3NA NA el NA f sandy NA mn NA Morsy,29.99244792,31.15611103,30,16,37
613,I need to sNA NANAng the news  The NAs aNA Sandys NANAction is NAt so NA,39.67761592,-75.76681362,2,20,36
614,NAricNAsandy IM SNATCHIN ALL THESE BITCHES WEAVES OUT httptco9MhBIiA6 NA LMAO SHES KILLIN ME,42.05536097,-71.90704786,30,0,32
615,NA NA NAle pas a NA,48.79945197,2.51023578,28,21,26
616,Sandy NANA not get my my plNAr NA in alNAdy 50 NAs In and a NANA in the all NA and no 1 for MVP NA and in the NA NAest,43.16238269,-76.14460782,29,22,50
617,Tree NAn at NA and NA Sandy httptcoATxWIktS,40.73741837,-73.98403983,29,23,36
618,The calm before the storm NAricane sandy NAtty NA nyc myNA NANA NA   ANAue C httptcoMeIn8p9A,40.71967322,-73.97712596,28,22,37
619,WaNA up NAf sandy NAricane NAricanNAndy fl cNAvNAlnationNAe  Shark Bite Capital Of The World httptcoiClbVZyj,28.99878203,-80.87295145,30,21,7
620,My phone NAding me a mNAge Sandy HurricaneSandy  Frankenstorm Apocalypse  Hurricane Sandy httptcoJJ01JsaR,40.79093941,-73.79173279,30,0,40
621,Sandy amp NAry NA storm 1NA Red Toad Rd 0  noschoolnopowerBIGPROBLEMS,39.61406988,-75.98035209,31,2,47
622,Sandy is making it NA to move Freight but we are BrennyChampiNA so we NAl be NAe We NAy for NAse NAt are in the storm,45.60850582,-94.23573129,30,11,38
623,Ill take sandy NA oNA NA all NA we stNAch this out till next tNAday,39.947861,-75.154571,30,11,43
624,Ready for Hurricane Sandy NA whoneedsflashNAs httptcoiw64Jack,39.3994183,-76.6118154,28,17,59
625,AHurricaneSandy DIS BITCH WAZ WALKING HER DOG AND I BLEW DA LIL NIGGA DOWN DA STREET AND NOW SHE CHASIN IT LMAO YOUAINTBOUTDISLIFE,39.04330211,-76.9385019,28,18,49
626,ComedyPosts Here coNA NAricane Sandy httptco7zc1jsPjsNAlard07 then NA like this one too youreNA  ,32.41595234,-81.78196874,29,3,45
627,Hvorfor NA NA NA oNA NA meNAdekning av sandy Det er ALLTID NA nr det NA om vNA Om det er InNAJapanUSA el Thailand,58.15223206,7.97279583,2,23,5
628,Praying for all NAse who got NAected by NAricane sandy,36.7703018,-76.1892406,30,13,31
629,Alguien que NA a los ANAgers y que NA a Sandy,20.63290981,-87.08329785,30,3,8
630,Sandy we are nNAr NAr getNA back together,40.89092,-74.61815,31,3,31
631,I Think This Is The Time Donald Trump DonNAs His 5 Million Dollars To GNA To The Victims Of Hurricane Sandy,42.6818317,-70.8470371,3,0,9
632,Had My Money In The WinNA Hurricane Sandy TNA Dat,37.5214892,-77.4453198,30,18,35
633,Back at it again NAricanNAndy  The WNAher ChNAl httptcoz9qXWBoc,33.89366217,-84.4600466,29,20,18
634,RT EdDrNAch4 Are you NAg aNAhing to NAp for Sandy in WNY Tweet me your NA if you hNA NA httptcoVTAuLZ7u,42.4970104,-79.3105322,29,12,48
635,fuck you sandy I need my NA done ,39.9562052,-75.91257723,30,0,53
636,In good NA NAasteinbach NA NA  Frankenstorm Apocalypse  Hurricane Sandy w NA NAs httptcosxk9nIrb,40.78911988,-73.79173279,29,18,45
637,SATNATime  GOODNESS We NAlly wish our son found NAt before httptco5Zy0D0Xj ya NANA get this Sandy NA,40.81582621,-73.98359375,28,0,2
638,iDNAmofJanuary NAts why I cNA wait till sandy NA oNA and stoNA NA switNAng to ATampT,39.32505982,-76.52939026,29,23,8
639,LNAening to Disney music like a NA NAnks sandy,40.10552979,-75.32298279,30,4,27
640,ONAa se NA la reNAccin con su NAejo de la NAsis que NA el NAacn Sandy httptcoarcNaUX7,19.59221,-70.6527,31,11,38
641,Si NA we NA sandy gNAan f Jamaique se plenn90NAsH NA NA NANA NA NA yo,25.89356625,-80.1757825,25,3,4
642,WillPetron can NAricane sandy come o,43.9449858,-78.8757037,30,4,10
643,Sandy VerNA Katrina httptcoPAuYa4EM GOP NA FEMA as NA ground for NA Dems use it to NA NANA to NA fb,41.91861244,-87.6872597,5,14,40
644,LilMissNYJet MTulNA1 I dont know what NA you NA of  HaNAa  Sandy is a good NA for you NAs NA to forget aNA it,33.66832479,-111.9144325,29,19,57
645,Hurricane Sandy the sNArrel on SpongeNA was Sandy cheNA Alma has cheNA like a sNArrel Alma is Sandy and the NAricane NA,38.97211051,-76.96022853,29,3,0
646,You would think AmeriNA had nNAr sNA snow before sandy,44.60453209,-63.62023043,30,20,23
647,Superstorm sandy  Its a NA much dont ya think ,42.05929288,-80.15806912,29,22,57
648,Stay NA and safe NY New Jersey and  people  NAricanNAndy,3.22077493,101.7422431,30,10,5
649,Okay Er was NA op t NA dat Sandy NA NAt NA Katrina en ze NA NA NA oNA NA hNA Ben fucking bang NAa,42.6158132,-72.7746263,29,14,15
650,The NA for free gas in Hoboken Sandy   Hoboken NJ httptcoZSlfo75Y,40.73867035,-74.03353119,3,18,42
651,Una NA de NA NA toda el NA la NA evaNA Sandy NYC httptcoyuUFnT67,41.50683298,-74.03763428,30,0,20
652,FolNANAans Check this out Brits pNAy Timelapse NAeo of Hurricane Sandy hitNA NYC 2 days into 2 NAutes httptcoE0i1Pk4c,40.90544474,-73.90045347,2,3,40
653,Im at Frankenstorm Apocalypse  Hurricane Sandy New York NY w NA NAs httptcoLFGIzn40,40.78470082,-73.78692627,29,15,50
654,Heading out to take NA of my NA AAAAAAAAAH lNA frankenstorm sandy  SNAgue HolNA httpNAZlxclRi,40.62660705,-74.80977027,27,17,19
655,ABC StNAn Island HoNA Owner GNAs Away NYC MaraNAn Runners Rooms to Sandy Victims httptcoS1kDV8Us  good for them,38.9712449,-92.4192316,3,12,15
656,So NAe MaritimerJen If youre in her NAh pNA be safe SNA big and sNA NA sandy,43.02277522,-77.72428312,30,2,23
657,Sandys not NA to this NAty NA   Lavo httptco3OPUUlJh,40.76276251,-73.97173953,2,4,11
658,AtNAado a las TNAes GemelasHurakn IreneHurakn Sandy y NAer NA NA NA x NA Gracias Papito Dios x Tu MiserikorNA,40.69397,-73.84484,30,13,42
659,DoNAicanKNAd NA NA check this shit out If my shit NA we out sandy NA,40.85549163,-73.89459663,30,16,13
660,Sandy is coNAg for us I knew I should hNA lNAd more NA Stay safe CT,41.49266835,-72.08885281,28,15,26
661,WhoNAr naNA NAricanes needs to get their MNAa right Sandy GNA em a NA name like BeefNA or ChainNA or Dale jacksonDJ3,34.45610357,-85.73954292,31,22,39
662,httptcoME1I9HQ4  Sandycalm b4 storm,40.79975825,-74.1835373,29,17,41
663,Sandy come at me bro  NA NA you NAt be NAg NAt when it NA you away,40.93700705,-74.15124988,29,22,16
664,Sending my prNArs to all the people on the east coast  HurricaneSandy,51.05140182,3.72819395,30,8,33
665,Praying NAt my sNAer NAerinlaw and NA are all safe NA,48.86716363,-97.65805993,29,20,56
666,MyPNAiNAtPK PIC Oh New York The NA NA New Yorkers NANAed for NAricane Sandy httptcodvEAWHWqOMGlol,29.57912701,-95.15733568,29,12,21
667,LOL RT Leonurr No es lo NAmo NA un BlackbNAy y no neceNAarloQue NAlo y que no NA NA NA por NA de Sandy NA MovNAar,11.01758,-63.81847,30,23,19
668,"LNAing at HurricaneSandy afNANA pics Smh prNArs for the ppl affected 
",45.52266984,-122.6906315,30,18,40
669,SetNA up NA office while the NA NA NA NA sandy  Starbucks pic httptcouaawF1Aw,40.042076,-75.483519,30,17,19
670,If we lose power for 3 weNA Im NA up Betty amp going on a 3 week NA NAricanNAndy ,40.18999056,-75.03802746,28,17,56
671,ComNAce vitaNA NA NAricanNAndy  Mrs GrNAs Natural Market httptcoOlM6eavP,41.103731,-73.54862392,28,14,24
672,NA NAlDonaldTrump BarackONAaDonald Trump should gNA his 5 million 2 reNAf NAorts At least NA go 2 good cause Sandy,51.55889907,-0.2020801,31,1,37
673,Stocking up for Sandy  Target w 2 NAs httptcoj56yFOnO,38.79878131,-77.30186462,27,21,0
674,I cNA NAgine the power NAs can NAtain this wind much NA And Sandy isnt NAn here yet,41.83883773,-71.40002132,29,16,12
675,When did Sandy sNA being a NAricane and NA a superstorm,55.08470472,-1.59068196,2,21,35
676,my NA NAt said hNA floriNAns NA thNA cNAgory 1 NAricanes she aint NA HurricaneSandy,30.4565248,-84.2621892,31,9,24
677,DonatiNA for Sandy ReNAf till NA pNA NA stuff Amazing turn out so far People power k  The Drink httptcod8W7kTFe,40.71110041,-73.94533611,4,19,17
678,Sandy bgz,29.99531042,-90.94648438,31,7,6
679,Damn and I NANAt I was NA here NA Sandy has NA to a Flood Warning for DNAtNA ChicNA httptcouOtNRfF1,41.85127905,-87.6182376,29,23,21
680,My roommNA is NAdy for sandy NA   NA httptcouXOBVuKf,43.0402565,-71.45603943,29,17,9
681,CNA NA Uber NA NAge NA into NAect afNA Sandy Should be NA corporNANA,37.78979383,-122.4171341,5,1,19
682,ChocolNADiPp Storm oNA Irene wasnt sNAd sandy NAch ass is Thank God not oNA yet they say,39.84962464,-75.15563347,30,2,35
683,HalNAeek NA NA recognizNA pairsAs NA as it is to be recognizNA NA NA amp I are being Danny and Sandy gNAse,32.24074623,-110.9676026,2,2,5
684,I hope NAt sandy NA its NA RussoAM ASchof why dont they do tNAe NA of NA when fl has crazy storms NA,28.51282986,-81.1579122,30,0,13
685,KimberlyAnneR NA Newspapers should NA NA and NA service NA outside of a NA as they did for Sandy,38.94694117,-92.32812111,2,15,48
686,Devastazione Luragano Sandy  tranNAato NA NA  PortoNAde httptcoicPVMoCS,43.971183,12.71390677,1,10,6
687,Sandy it bad out,40.74803407,-73.75506867,29,23,37
688,That NAch NA has NA in sNAn NA NAwNAher,38.87184878,-77.17242914,28,21,7
689,NANANA sandy  Alex KaNAn PhotoNAphy httptcoDxHwwOwd,40.93645699,-74.02145996,30,19,16
690,Photos Hurricane Sandy hits Cuba httptcohpTeInVH,24.2374053,89.9148374,26,9,25
691,I wNA NAricane Sandy to NA so I can be stuck in my house with my family  NOT ,40.6186107,-74.1372457,28,23,18
692,Hurricane Sandys on its way and Kathy Orr has big NA frankenstorm,39.86122131,-75.02832031,27,5,39
693,NA amp NA PNA reNA all NAse on east coast impNAed by Sandy So much devaNA amp NA,41.56807312,-74.20177365,4,23,19
694,Hang in there east coast we are NAding prNArs and NA good NANAts sandy,33.95920003,-117.2451877,30,1,10
695,WHO IS THIS SANDY WOMAN AND WHY IS SHE DOING THIS,42.4459028,-79.33140042,29,14,5
696,I may need tNAe NANAow sandy NAricanNAndy NAricane redheelssNAheelsredp  httptcooJe1JqaW httptcoGSXK4ND8,40.69654083,-74.28569794,29,22,59
697,NA  MNAaelSkolnik FDNY NA on NA at BNAevue Hospital to NA Out of power Must evacuNA all NAiNAs Sandy,40.73579013,-73.86574048,30,4,33
698,WatNAng on my phone NAnx to NAricane sandy httptcowlUO6CyN,40.6962498,-75.2332385,30,0,44
699,Kidrobt grNA but Sandy NAin it NA ,40.86860591,-73.92402901,28,20,46
700,I bNA on an all out unNA sNAe NAce sandy hit NAe people said shit NAt NAt my NA so I NA them NA,39.93258607,-75.3036628,31,19,10
701,RT BrNAlynSpoke  A lNA of open NA NA to help with your Sandy NA PNA NA info httptco09gdvGyA fb,51.54354308,-0.0691163,31,18,31
702,NAoniNAsas com NA lNAda de Sandy NA la NA NA NA NA NAvNAiu Que no NAui NA,40.9055276,0.5111979,28,21,49
703,The Journal has loNAiNApecific NA and NAdictiNA for Sandy httptcoLZYcJAzs,40.798598,-73.971836,28,23,13
704,MrGarcia20 NA NA you nNAr know I could go NANAg people can NAd my phone and lNA at my NAeos of NAviving Hurricane Sandy lol,40.684653,-74.1010441,3,2,22
705,Stocking up for NA NA NAsoNAstaNAm sandy   Kmart httptcoUwj38ACu,40.751575,-73.992015,27,21,40
706,Working from home NAricanedin sandy NA,39.49944173,-76.9419723,29,12,51
707,Tears RT kaitlynmuNAer HeartbNAking but a good NAd NA of NAse who NAd in Sandy httptcowJNvWHlB via NAiNA,40.99228287,-74.0418396,30,23,29
708,PolicyParNAs Im NA money for Hurricane Sandy help Click to DonNA httptco9XFktqiu gofunNA,40.51799286,-74.28321705,31,23,56
709,PrNArs go out to all on the East Coast and are affected by Hurricane Sandy ThoNAts are with you Be safe God bless,6.50736,3.32353,29,18,17
